watch_id,profile_id,content_id,watch_duration_min,completion_rate_percent,device,timestamp
W02294,P0341,C0373,87,16,Laptop,2024-02-20 08:28:00
W02295,P0078,C0201,133,58,Mobile,2024-03-16 18:36:00
W02296,P0458,C0115,33,93,Mobile,2024-05-24 21:32:00
W02297,P0181,C0228,68,33,Laptop,2024-04-29 17:07:00
W02298,P0199,C0310,146,89,Tablet,2024-05-17 20:54:00
W02299,P0477,C0212,36,22,Laptop,2024-03-28 17:55:00
W02300,P0447,C0370,13,16,Mobile,2024-05-13 05:24:00
W02301,P0360,C0242,143,24,Tablet,2024-05-16 11:56:00
W02302,P0190,C0273,136,96,Mobile,2024-01-21 08:55:00
W02303,P0328,C0266,45,32,Tablet,2024-01-04 02:31:00
W02304,P0103,C0219,29,78,Laptop,2024-01-03 05:23:00
W02305,P0333,C0303,149,100,Laptop,2024-04-10 19:51:00
W02306,P0366,C0111,12,69,Mobile,2024-02-23 13:22:00
W02307,P0275,C0349,62,19,Tablet,2024-02-25 10:19:00
W02308,P0459,C0348,113,60,Mobile,2024-02-09 07:40:00
W02309,P0130,C0254,133,73,Tablet,2024-03-08 13:33:00
W02310,P0241,C0125,6,80,Mobile,2024-03-18 19:24:00
W02311,P0134,C0321,14,65,Laptop,2024-01-06 21:04:00
W02312,P0157,C0210,95,41,TV,2024-04-08 12:49:00
W02313,P0425,C0190,121,32,Mobile,2024-03-17 02:59:00
W02314,P0435,C0365,145,63,TV,2024-03-06 13:39:00
W02315,P0389,C0140,67,82,Laptop,2024-04-01 02:50:00
W02316,P0425,C0363,15,100,TV,2024-01-22 23:10:00
W02317,P0318,C0258,146,94,Tablet,2024-04-16 07:18:00
W02318,P0158,C0218,100,79,TV,2024-03-07 03:46:00
W02319,P0359,C0356,128,99,Mobile,2024-05-19 12:07:00
W02320,P0190,C0296,97,93,TV,2024-03-09 01:23:00
W02321,P0100,C0114,106,70,Tablet,2024-04-12 17:16:00
W02322,P0411,C0218,102,88,Laptop,2024-02-10 11:32:00
W02323,P0434,C0317,30,29,Tablet,2024-01-12 19:03:00
W02324,P0466,C0305,43,62,Mobile,2024-04-06 18:00:00
W02325,P0052,C0177,96,24,Tablet,2024-02-09 22:39:00
W02326,P0049,C0272,149,38,TV,2024-05-07 02:52:00
W02327,P0446,C0126,112,79,TV,2024-02-04 04:18:00
W02328,P0100,C0228,80,89,Tablet,2024-04-29 08:36:00
W02329,P0444,C0242,71,74,TV,2024-01-11 13:58:00
W02330,P0382,C0124,126,71,TV,2024-04-26 03:03:00
W02331,P0251,C0332,115,79,Mobile,2024-05-17 18:59:00
W02332,P0374,C0277,22,25,Mobile,2024-03-07 09:02:00
W02333,P0464,C0335,39,63,Mobile,2024-03-15 21:00:00
W02334,P0054,C0126,22,16,Laptop,2024-03-11 18:09:00
W02335,P0375,C0366,132,69,Laptop,2024-03-10 07:26:00
W02336,P0389,C0217,131,19,Mobile,2024-01-20 07:20:00
W02337,P0137,C0158,88,62,Tablet,2024-05-19 11:50:00
W02338,P0162,C0370,47,17,Tablet,2024-02-08 06:34:00
W02339,P0354,C0395,86,94,Tablet,2024-03-10 18:34:00
W02340,P0292,C0222,31,99,Mobile,2024-03-10 19:49:00
W02341,P0479,C0259,52,46,Laptop,2024-05-09 03:33:00
W02342,P0500,C0278,73,91,TV,2024-03-24 22:38:00
W02343,P0404,C0244,120,13,Tablet,2024-04-22 00:48:00
W02344,P0081,C0189,128,93,Mobile,2024-02-21 21:52:00
W02345,P0468,C0339,20,92,Mobile,2024-01-22 21:02:00
W02346,P0220,C0138,130,32,TV,2024-05-12 16:38:00
W02347,P0085,C0179,18,18,Laptop,2024-01-18 19:49:00
W02348,P0083,C0352,43,47,Laptop,2024-04-27 06:12:00
W02349,P0319,C0249,112,54,Mobile,2024-02-06 07:58:00
W02350,P0067,C0116,16,54,TV,2024-03-04 10:49:00
W02351,P0414,C0369,101,27,Laptop,2024-03-19 11:21:00
W02352,P0453,C0218,59,55,TV,2024-05-02 11:27:00
W02353,P0234,C0292,138,11,TV,2024-02-13 01:21:00
W02354,P0198,C0388,44,57,Mobile,2024-03-27 03:44:00
W02355,P0259,C0397,95,26,TV,2024-01-16 13:41:00
W02356,P0177,C0294,17,25,TV,2024-04-11 02:42:00
W02357,P0298,C0381,73,54,TV,2024-04-07 08:33:00
W02358,P0280,C0350,100,57,Tablet,2024-04-03 11:20:00
W02359,P0300,C0331,15,33,TV,2024-02-28 23:18:00
W02360,P0129,C0103,122,74,TV,2024-04-01 03:00:00
W02361,P0498,C0274,65,42,Mobile,2024-02-14 10:59:00
W02362,P0371,C0340,40,13,Laptop,2024-01-24 20:12:00
W02363,P0438,C0204,142,10,Laptop,2024-03-31 22:17:00
W02364,P0180,C0389,133,42,TV,2024-05-07 09:24:00
W02365,P0292,C0344,67,83,Mobile,2024-02-07 07:32:00
W02366,P0207,C0388,144,71,Mobile,2024-02-22 03:43:00
W02367,P0489,C0373,9,12,TV,2024-02-17 05:50:00
W02368,P0294,C0220,82,54,TV,2024-05-26 05:48:00
W02369,P0428,C0359,40,30,Laptop,2024-05-04 16:57:00
W02370,P0338,C0170,149,73,Laptop,2024-02-08 12:51:00
W02371,P0471,C0283,17,82,Laptop,2024-05-05 17:06:00
W02372,P0175,C0347,67,66,TV,2024-03-04 00:28:00
W02373,P0029,C0218,15,49,Laptop,2024-04-25 01:36:00
W02374,P0179,C0131,73,71,Mobile,2024-04-11 20:26:00
W02375,P0041,C0249,106,52,Tablet,2024-01-21 12:14:00
W02376,P0470,C0116,36,97,Tablet,2024-04-11 17:49:00
W02377,P0192,C0373,14,55,Tablet,2024-03-06 10:02:00
W02378,P0344,C0202,112,81,Mobile,2024-04-20 05:37:00
W02379,P0237,C0172,58,33,Tablet,2024-05-02 07:26:00
W02380,P0304,C0293,86,33,TV,2024-04-08 21:54:00
W02381,P0461,C0211,91,19,TV,2024-04-12 14:56:00
W02382,P0225,C0393,86,77,Tablet,2024-01-25 17:46:00
W02383,P0114,C0377,39,66,Tablet,2024-03-24 11:42:00
W02384,P0278,C0206,71,53,Laptop,2024-02-20 03:29:00
W02385,P0355,C0137,69,82,Mobile,2024-05-05 08:11:00
W02386,P0017,C0391,21,84,Laptop,2024-03-09 12:56:00
W02387,P0086,C0281,46,57,Mobile,2024-01-02 20:11:00
W02388,P0389,C0243,125,86,Laptop,2024-01-10 18:57:00
W02389,P0317,C0214,125,36,TV,2024-03-16 11:15:00
W02390,P0345,C0338,143,39,Mobile,2024-03-25 00:48:00
W02391,P0390,C0194,82,55,Tablet,2024-03-10 16:47:00
W02392,P0181,C0360,32,21,Mobile,2024-05-10 16:09:00
W02393,P0337,C0207,43,69,Mobile,2024-05-12 16:45:00
W02394,P0351,C0344,104,28,Laptop,2024-03-30 20:53:00
W02395,P0145,C0123,15,77,Tablet,2024-01-26 21:24:00
W02396,P0315,C0371,119,63,Laptop,2024-01-15 02:02:00
W02397,P0225,C0240,121,43,Tablet,2024-05-23 21:20:00
W02398,P0423,C0182,136,96,Laptop,2024-05-23 04:18:00
W02399,P0054,C0256,68,99,Tablet,2024-02-16 14:22:00
W02400,P0382,C0119,87,16,Mobile,2024-01-13 14:47:00
W02401,P0432,C0169,6,91,TV,2024-02-24 12:26:00
W02402,P0421,C0232,47,51,Tablet,2024-05-28 07:17:00
W02403,P0304,C0356,45,77,Laptop,2024-03-30 05:57:00
W02404,P0068,C0309,64,62,Mobile,2024-05-18 07:35:00
W02405,P0107,C0110,116,17,Laptop,2024-01-08 10:28:00
W02406,P0334,C0240,44,31,Mobile,2024-03-04 08:05:00
W02407,P0077,C0235,63,35,Mobile,2024-01-21 03:19:00
W02408,P0027,C0355,49,86,Tablet,2024-04-24 16:53:00
W02409,P0344,C0400,46,72,Laptop,2024-03-25 04:07:00
W02410,P0155,C0358,123,55,Mobile,2024-01-20 04:23:00
W02411,P0072,C0194,135,90,Laptop,2024-02-27 22:05:00
W02412,P0447,C0341,143,53,Mobile,2024-01-31 21:12:00
W02413,P0180,C0337,28,71,Tablet,2024-04-02 21:34:00
W02414,P0047,C0265,54,45,TV,2024-04-03 23:37:00
W02415,P0242,C0248,92,50,TV,2024-01-29 08:21:00
W02416,P0359,C0318,25,88,TV,2024-03-20 18:27:00
W02417,P0277,C0208,136,91,TV,2024-04-18 14:45:00
W02418,P0371,C0331,129,36,Tablet,2024-02-06 22:45:00
W02419,P0313,C0170,47,79,Tablet,2024-03-11 23:50:00
W02420,P0105,C0321,27,50,Tablet,2024-04-02 14:07:00
W02421,P0459,C0174,25,14,Laptop,2024-04-11 06:51:00
W02422,P0095,C0279,147,66,Mobile,2024-01-14 06:12:00
W02423,P0219,C0180,62,85,Mobile,2024-03-13 21:12:00
W02424,P0170,C0259,30,38,TV,2024-03-31 03:35:00
W02425,P0366,C0269,63,21,TV,2024-03-30 16:27:00
W02426,P0432,C0261,94,34,Mobile,2024-03-12 12:06:00
W02427,P0283,C0132,49,43,Mobile,2024-05-12 09:13:00
W02428,P0128,C0221,98,84,Mobile,2024-05-14 17:45:00
W02429,P0200,C0315,114,96,Tablet,2024-04-14 04:42:00
W02430,P0417,C0103,68,33,Tablet,2024-02-27 13:53:00
W02431,P0332,C0328,88,91,Tablet,2024-01-25 18:16:00
W02432,P0035,C0148,81,72,TV,2024-04-26 15:22:00
W02433,P0354,C0267,31,72,Tablet,2024-05-08 14:01:00
W02434,P0144,C0111,91,19,Mobile,2024-05-04 01:06:00
W02435,P0292,C0338,16,14,TV,2024-01-06 10:36:00
W02436,P0066,C0378,106,98,TV,2024-02-27 22:29:00
W02437,P0460,C0341,49,62,Tablet,2024-02-22 13:45:00
W02438,P0219,C0292,132,90,TV,2024-03-22 17:05:00
W02439,P0056,C0112,36,37,Mobile,2024-05-29 13:24:00
W02440,P0145,C0153,58,74,TV,2024-05-27 18:46:00
W02441,P0404,C0155,117,54,Laptop,2024-01-24 23:11:00
W02442,P0213,C0121,119,75,Mobile,2024-03-05 20:32:00
W02443,P0094,C0119,36,58,Mobile,2024-05-08 01:56:00
W02444,P0106,C0159,147,49,Tablet,2024-04-25 12:28:00
W02445,P0084,C0251,108,75,Mobile,2024-04-14 08:14:00
W02446,P0136,C0359,59,100,Mobile,2024-01-03 00:45:00
W02447,P0146,C0158,45,17,TV,2024-02-24 22:34:00
W02448,P0249,C0316,131,36,Laptop,2024-02-14 14:04:00
W02449,P0018,C0162,44,26,TV,2024-01-24 08:30:00
W02450,P0402,C0246,76,77,Laptop,2024-02-04 08:59:00
W02451,P0125,C0339,118,53,Mobile,2024-01-16 04:02:00
W02452,P0002,C0393,42,40,TV,2024-05-23 21:34:00
W02453,P0332,C0282,60,14,TV,2024-01-11 11:44:00
W02454,P0480,C0195,38,69,Tablet,2024-03-19 01:54:00
W02455,P0490,C0178,133,98,TV,2024-03-08 22:02:00
W02456,P0200,C0242,14,28,Laptop,2024-03-09 06:36:00
W02457,P0435,C0205,20,51,Laptop,2024-05-17 18:18:00
W02458,P0138,C0361,18,32,Mobile,2024-04-12 04:56:00
W02459,P0203,C0195,94,86,Tablet,2024-02-28 17:42:00
W02460,P0398,C0323,22,26,Tablet,2024-01-03 00:06:00
W02461,P0282,C0290,88,67,TV,2024-02-18 02:40:00
W02462,P0303,C0229,60,96,Mobile,2024-04-10 02:55:00
W02463,P0030,C0295,94,58,Laptop,2024-03-19 17:05:00
W02464,P0056,C0120,33,12,Tablet,2024-05-06 07:34:00
W02465,P0119,C0399,26,86,Mobile,2024-05-11 04:35:00
W02466,P0426,C0340,15,54,TV,2024-04-26 11:15:00
W02467,P0132,C0335,45,44,Tablet,2024-02-01 17:31:00
W02468,P0231,C0185,143,11,TV,2024-03-17 17:04:00
W02469,P0395,C0194,56,56,Laptop,2024-02-25 09:06:00
W02470,P0152,C0142,71,12,Laptop,2024-04-21 22:13:00
W02471,P0470,C0174,89,38,Mobile,2024-02-05 07:18:00
W02472,P0451,C0215,79,83,TV,2024-03-20 09:54:00
W02473,P0421,C0290,140,29,Mobile,2024-03-05 22:28:00
W02474,P0386,C0225,127,43,Laptop,2024-05-07 05:06:00
W02475,P0396,C0106,10,88,Tablet,2024-01-22 10:18:00
W02476,P0021,C0142,85,49,Laptop,2024-04-18 23:15:00
W02477,P0453,C0158,17,74,Mobile,2024-04-10 03:00:00
W02478,P0455,C0110,10,99,TV,2024-04-09 01:07:00
W02479,P0448,C0189,125,72,Laptop,2024-02-05 11:31:00
W02480,P0068,C0211,49,65,Mobile,2024-05-25 01:05:00
W02481,P0126,C0139,110,41,TV,2024-01-21 06:23:00
W02482,P0043,C0267,30,75,Mobile,2024-02-13 00:38:00
W02483,P0182,C0111,8,50,Laptop,2024-01-29 13:41:00
W02484,P0489,C0210,41,38,TV,2024-03-30 13:04:00
W02485,P0100,C0116,25,93,Laptop,2024-03-20 20:11:00
W02486,P0379,C0133,32,96,Laptop,2024-03-13 07:58:00
W02487,P0446,C0333,36,60,Laptop,2024-02-18 01:40:00
W02488,P0470,C0288,107,21,Laptop,2024-01-02 02:55:00
W02489,P0349,C0324,30,53,Laptop,2024-05-21 18:02:00
W02490,P0457,C0159,149,19,Mobile,2024-04-06 18:42:00
W02491,P0474,C0151,120,92,Tablet,2024-04-12 08:14:00
W02492,P0396,C0371,97,83,Tablet,2024-01-02 12:34:00
W02493,P0240,C0143,34,92,Laptop,2024-02-10 03:30:00
W02494,P0385,C0127,125,99,Laptop,2024-05-02 20:52:00
W02495,P0200,C0156,9,97,Laptop,2024-03-22 23:31:00
W02496,P0417,C0221,122,18,TV,2024-05-19 09:00:00
W02497,P0448,C0213,10,38,Laptop,2024-05-14 04:29:00
W02498,P0116,C0215,110,38,TV,2024-01-12 23:32:00
W02499,P0115,C0209,128,70,Mobile,2024-03-21 08:25:00
W02500,P0452,C0275,142,73,Tablet,2024-04-15 00:31:00
W02501,P0142,C0212,74,12,Laptop,2024-03-14 19:54:00
W02502,P0119,C0200,142,96,Tablet,2024-03-21 18:12:00
W02503,P0093,C0108,110,13,Mobile,2024-02-14 06:01:00
W02504,P0398,C0235,48,64,Tablet,2024-05-16 15:28:00
W02505,P0009,C0351,60,23,Mobile,2024-04-09 00:08:00
W02506,P0073,C0340,136,86,Laptop,2024-03-02 11:36:00
W02507,P0026,C0322,17,37,Mobile,2024-01-29 18:57:00
W02508,P0433,C0245,126,72,Laptop,2024-05-22 06:29:00
W02509,P0239,C0104,23,48,Tablet,2024-04-29 11:21:00
W02510,P0362,C0382,94,73,Mobile,2024-03-19 04:19:00
W02511,P0145,C0297,13,69,TV,2024-03-22 12:33:00
W02512,P0489,C0228,50,29,TV,2024-03-15 21:33:00
W02513,P0068,C0361,60,37,TV,2024-05-10 10:25:00
W02514,P0188,C0191,78,23,Laptop,2024-03-02 14:33:00
W02515,P0366,C0359,44,86,Mobile,2024-03-04 01:41:00
W02516,P0131,C0194,71,84,TV,2024-04-15 15:53:00
W02517,P0221,C0357,117,67,Laptop,2024-01-20 09:29:00
W02518,P0281,C0236,87,48,TV,2024-04-21 16:24:00
W02519,P0277,C0113,66,67,Tablet,2024-02-26 16:37:00
W02520,P0140,C0298,138,24,Tablet,2024-04-28 18:35:00
W02521,P0054,C0278,33,82,Tablet,2024-02-21 08:39:00
W02522,P0001,C0212,23,12,TV,2024-02-13 18:41:00
W02523,P0128,C0364,118,14,Laptop,2024-05-12 23:17:00
W02524,P0001,C0179,112,51,TV,2024-03-09 15:26:00
W02525,P0173,C0356,147,24,Laptop,2024-02-14 10:48:00
W02526,P0430,C0174,61,12,TV,2024-02-01 21:52:00
W02527,P0432,C0261,42,44,Laptop,2024-05-05 09:38:00
W02528,P0391,C0301,25,16,TV,2024-01-30 01:53:00
W02529,P0266,C0133,55,33,Mobile,2024-01-29 10:42:00
W02530,P0399,C0173,24,40,Mobile,2024-01-30 15:04:00
W02531,P0296,C0393,6,87,Laptop,2024-05-09 01:01:00
W02532,P0256,C0298,36,89,Tablet,2024-01-03 07:09:00
W02533,P0395,C0340,115,13,Tablet,2024-03-08 19:24:00
W02534,P0440,C0174,96,12,Tablet,2024-02-13 11:14:00
W02535,P0174,C0131,136,18,Laptop,2024-02-24 07:50:00
W02536,P0045,C0114,11,77,Mobile,2024-05-16 13:28:00
W02537,P0343,C0305,7,92,Laptop,2024-03-04 00:30:00
W02538,P0141,C0168,29,97,TV,2024-02-16 02:09:00
W02539,P0027,C0228,116,69,TV,2024-04-05 16:17:00
W02540,P0233,C0126,13,20,TV,2024-03-17 00:57:00
W02541,P0209,C0284,30,88,TV,2024-04-15 13:31:00
W02542,P0050,C0237,68,45,TV,2024-03-14 12:47:00
W02543,P0061,C0391,22,81,TV,2024-02-25 11:22:00
W02544,P0243,C0206,95,11,Tablet,2024-05-06 19:45:00
W02545,P0269,C0124,6,59,Tablet,2024-01-30 18:14:00
W02546,P0140,C0294,5,12,TV,2024-04-27 06:36:00
W02547,P0157,C0269,52,76,Laptop,2024-01-03 00:25:00
W02548,P0085,C0136,111,94,Mobile,2024-02-26 02:05:00
W02549,P0084,C0201,79,71,TV,2024-02-22 20:21:00
W02550,P0276,C0134,30,85,TV,2024-02-12 03:07:00
W02551,P0031,C0139,10,23,Laptop,2024-02-18 13:29:00
W02552,P0008,C0311,30,32,Tablet,2024-01-11 22:57:00
W02553,P0280,C0330,47,86,Laptop,2024-05-25 09:56:00
W02554,P0203,C0379,126,25,Mobile,2024-04-09 10:15:00
W02555,P0423,C0180,133,90,Mobile,2024-02-15 09:15:00
W02556,P0033,C0338,13,27,Laptop,2024-01-22 08:10:00
W02557,P0298,C0272,31,22,TV,2024-05-04 14:51:00
W02558,P0143,C0159,75,65,Tablet,2024-01-30 21:27:00
W02559,P0452,C0122,121,99,TV,2024-04-07 13:44:00
W02560,P0449,C0338,122,54,TV,2024-04-20 22:32:00
W02561,P0416,C0396,7,49,TV,2024-04-24 21:39:00
W02562,P0395,C0194,134,40,TV,2024-01-25 21:38:00
W02563,P0350,C0344,128,90,Tablet,2024-01-05 14:02:00
W02564,P0037,C0111,78,41,Laptop,2024-05-07 05:27:00
W02565,P0147,C0217,85,10,Mobile,2024-02-09 00:25:00
W02566,P0435,C0365,69,44,Mobile,2024-01-27 11:41:00
W02567,P0228,C0112,126,45,Tablet,2024-03-23 11:21:00
W02568,P0034,C0254,138,92,Laptop,2024-02-02 03:48:00
W02569,P0455,C0138,106,75,Tablet,2024-04-06 06:06:00
W02570,P0444,C0231,46,38,TV,2024-01-16 13:10:00
W02571,P0237,C0325,115,52,Tablet,2024-05-14 08:43:00
W02572,P0212,C0243,108,38,Laptop,2024-03-12 01:45:00
W02573,P0309,C0154,8,52,Mobile,2024-04-26 16:04:00
W02574,P0140,C0124,103,28,Tablet,2024-01-26 02:12:00
W02575,P0190,C0221,136,73,Mobile,2024-01-22 16:14:00
W02576,P0096,C0219,69,40,Mobile,2024-01-13 23:55:00
W02577,P0194,C0261,45,28,Mobile,2024-04-16 13:10:00
W02578,P0470,C0174,120,38,Laptop,2024-04-06 00:17:00
W02579,P0361,C0285,139,82,TV,2024-04-26 13:17:00
W02580,P0304,C0292,68,16,TV,2024-01-26 19:27:00
W02581,P0296,C0320,6,67,Laptop,2024-02-08 15:28:00
W02582,P0152,C0221,119,85,TV,2024-05-09 23:12:00
W02583,P0434,C0309,132,69,TV,2024-05-13 09:17:00
W02584,P0223,C0400,83,60,TV,2024-02-19 11:17:00
W02585,P0196,C0264,105,91,Tablet,2024-04-15 20:39:00
W02586,P0088,C0368,123,59,TV,2024-05-25 18:15:00
W02587,P0299,C0103,78,30,Tablet,2024-03-14 07:25:00
W02588,P0017,C0150,13,18,Mobile,2024-03-10 02:29:00
W02589,P0488,C0311,27,43,Tablet,2024-01-06 18:42:00
W02590,P0211,C0116,18,43,TV,2024-05-21 21:41:00
W02591,P0232,C0268,58,56,Laptop,2024-02-20 15:43:00
W02592,P0358,C0383,128,33,Mobile,2024-04-13 15:45:00
W02593,P0183,C0398,49,89,Mobile,2024-03-29 10:52:00
W02594,P0162,C0285,20,37,Tablet,2024-05-17 04:10:00
W02595,P0367,C0238,106,55,Laptop,2024-01-09 01:18:00
W02596,P0481,C0225,99,60,TV,2024-02-21 14:57:00
W02597,P0070,C0158,113,15,Tablet,2024-01-13 03:45:00
W02598,P0060,C0166,140,72,Tablet,2024-02-20 20:09:00
W02599,P0179,C0302,29,62,Mobile,2024-02-03 13:22:00
W02600,P0484,C0109,66,73,Tablet,2024-05-10 17:02:00
W02601,P0077,C0205,81,61,Laptop,2024-04-29 13:57:00
W02602,P0495,C0189,54,69,Tablet,2024-05-26 05:22:00
W02603,P0457,C0189,38,50,Tablet,2024-04-12 05:28:00
W02604,P0035,C0106,104,20,Laptop,2024-04-25 02:12:00
W02605,P0418,C0258,118,13,Tablet,2024-03-07 10:50:00
W02606,P0016,C0203,85,23,TV,2024-04-30 10:05:00
W02607,P0466,C0323,16,22,Tablet,2024-05-08 18:34:00
W02608,P0402,C0271,81,24,TV,2024-04-01 00:28:00
W02609,P0294,C0133,79,17,Laptop,2024-01-12 05:32:00
W02610,P0498,C0281,59,97,TV,2024-02-10 19:13:00
W02611,P0171,C0284,96,20,Laptop,2024-02-06 19:56:00
W02612,P0032,C0187,92,98,TV,2024-01-24 18:42:00
W02613,P0263,C0169,13,32,TV,2024-05-29 05:55:00
W02614,P0215,C0126,7,16,Laptop,2024-05-18 19:57:00
W02615,P0471,C0106,122,78,Laptop,2024-01-29 15:30:00
W02616,P0046,C0356,140,41,TV,2024-05-22 13:47:00
W02617,P0189,C0282,34,53,Laptop,2024-04-04 09:13:00
W02618,P0274,C0395,71,12,Mobile,2024-02-12 20:15:00
W02619,P0071,C0360,59,53,Tablet,2024-03-04 12:34:00
W02620,P0490,C0334,127,78,TV,2024-01-02 20:38:00
W02621,P0296,C0382,47,60,Mobile,2024-03-06 02:45:00
W02622,P0088,C0307,75,70,Mobile,2024-01-31 20:55:00
W02623,P0334,C0177,66,60,Mobile,2024-01-26 20:18:00
W02624,P0434,C0268,114,42,Laptop,2024-03-18 13:12:00
W02625,P0261,C0156,33,29,Tablet,2024-02-17 13:52:00
W02626,P0494,C0395,119,39,TV,2024-03-07 14:17:00
W02627,P0182,C0181,6,53,Tablet,2024-05-25 23:36:00
W02628,P0342,C0267,94,95,TV,2024-02-07 19:32:00
W02629,P0442,C0276,109,95,Tablet,2024-03-05 23:48:00
W02630,P0022,C0381,61,38,Tablet,2024-01-27 23:05:00
W02631,P0074,C0249,46,30,Mobile,2024-05-02 03:17:00
W02632,P0090,C0356,53,91,Laptop,2024-02-13 05:55:00
W02633,P0335,C0381,22,62,TV,2024-01-28 17:20:00
W02634,P0166,C0378,31,20,TV,2024-05-06 06:18:00
W02635,P0489,C0379,122,19,TV,2024-05-10 01:15:00
W02636,P0234,C0306,58,44,Mobile,2024-02-15 12:05:00
W02637,P0375,C0130,67,35,Mobile,2024-03-09 06:32:00
W02638,P0433,C0318,96,53,Mobile,2024-03-25 04:26:00
W02639,P0129,C0331,88,13,Mobile,2024-03-09 10:10:00
W02640,P0334,C0262,65,83,Mobile,2024-03-31 16:48:00
W02641,P0292,C0317,86,66,Tablet,2024-04-03 19:57:00
W02642,P0095,C0328,46,48,TV,2024-04-24 03:39:00
W02643,P0028,C0321,100,89,Tablet,2024-01-31 22:46:00
W02644,P0354,C0334,78,50,Mobile,2024-04-30 19:13:00
W02645,P0035,C0173,141,76,Laptop,2024-04-14 08:58:00
W02646,P0444,C0195,123,98,Mobile,2024-01-02 14:30:00
W02647,P0231,C0195,29,45,Mobile,2024-04-10 18:01:00
W02648,P0318,C0343,145,13,Mobile,2024-05-12 11:31:00
W02649,P0343,C0393,51,83,TV,2024-03-25 14:20:00
W02650,P0430,C0363,126,22,TV,2024-01-20 21:18:00
W02651,P0364,C0224,137,79,Laptop,2024-03-01 00:37:00
W02652,P0467,C0388,35,16,TV,2024-05-27 23:29:00
W02653,P0125,C0367,102,37,Mobile,2024-04-30 15:27:00
W02654,P0466,C0209,119,68,Laptop,2024-01-26 07:33:00
W02655,P0079,C0148,56,46,Laptop,2024-03-07 12:16:00
W02656,P0381,C0195,111,24,Laptop,2024-01-01 13:38:00
W02657,P0061,C0133,90,39,Mobile,2024-01-05 00:12:00
W02658,P0449,C0218,137,83,TV,2024-05-26 15:20:00
W02659,P0217,C0232,16,21,Tablet,2024-02-26 06:10:00
W02660,P0282,C0351,25,90,TV,2024-02-04 05:31:00
W02661,P0163,C0222,13,39,Tablet,2024-04-03 04:20:00
W02662,P0057,C0318,97,10,Mobile,2024-01-22 20:28:00
W02663,P0463,C0153,95,45,TV,2024-05-10 13:40:00
W02664,P0191,C0226,149,97,Mobile,2024-03-09 18:47:00
W02665,P0132,C0259,108,30,Mobile,2024-01-16 14:43:00
W02666,P0463,C0259,140,41,Laptop,2024-03-16 11:56:00
W02667,P0042,C0383,66,72,TV,2024-04-18 09:10:00
W02668,P0486,C0189,33,91,Laptop,2024-03-29 15:41:00
W02669,P0173,C0276,87,22,TV,2024-04-21 13:34:00
W02670,P0167,C0392,78,46,Mobile,2024-05-16 16:39:00
W02671,P0250,C0259,38,53,Laptop,2024-05-07 11:29:00
W02672,P0193,C0349,64,30,Mobile,2024-03-17 11:39:00
W02673,P0278,C0222,108,27,Tablet,2024-01-15 13:23:00
W02674,P0395,C0337,119,55,Mobile,2024-03-03 22:28:00
W02675,P0238,C0225,136,56,Tablet,2024-03-14 21:43:00
W02676,P0230,C0379,141,35,Tablet,2024-02-18 02:25:00
W02677,P0165,C0192,94,14,Laptop,2024-01-07 08:35:00
W02678,P0243,C0205,81,14,Laptop,2024-03-30 07:32:00
W02679,P0090,C0142,125,40,TV,2024-02-29 22:14:00
W02680,P0179,C0229,5,37,TV,2024-01-16 20:50:00
W02681,P0475,C0153,77,86,Laptop,2024-01-29 12:36:00
W02682,P0058,C0268,92,84,TV,2024-01-14 18:22:00
W02683,P0461,C0190,49,74,Mobile,2024-02-02 19:36:00
W02684,P0263,C0347,64,97,Mobile,2024-01-21 06:40:00
W02685,P0136,C0274,90,22,Mobile,2024-01-23 00:56:00
W02686,P0238,C0187,107,27,Mobile,2024-05-21 10:04:00
W02687,P0307,C0250,91,33,Mobile,2024-01-20 02:37:00
W02688,P0243,C0349,123,38,Tablet,2024-01-19 23:02:00
W02689,P0151,C0215,46,37,Mobile,2024-03-17 07:45:00
W02690,P0346,C0280,85,54,TV,2024-02-02 18:16:00
W02691,P0364,C0220,14,95,Laptop,2024-01-17 12:10:00
W02692,P0247,C0128,127,93,Laptop,2024-03-10 16:34:00
W02693,P0219,C0217,115,20,TV,2024-04-29 10:12:00
W02694,P0009,C0291,29,60,TV,2024-02-03 09:55:00
W02695,P0430,C0245,7,68,TV,2024-03-14 20:25:00
W02696,P0294,C0362,75,93,Laptop,2024-03-28 14:18:00
W02697,P0367,C0242,32,22,TV,2024-05-23 20:41:00
W02698,P0013,C0214,141,56,TV,2024-05-06 09:51:00
W02699,P0263,C0373,15,97,Tablet,2024-01-07 21:35:00
W02700,P0395,C0138,97,52,Tablet,2024-01-16 08:43:00
W02701,P0458,C0297,122,33,Tablet,2024-02-04 00:20:00
W02702,P0225,C0113,128,57,Laptop,2024-01-17 21:51:00
W02703,P0231,C0212,97,72,TV,2024-02-10 19:17:00
W02704,P0178,C0237,145,26,Mobile,2024-01-27 06:43:00
W02705,P0247,C0272,103,78,Laptop,2024-03-06 07:16:00
W02706,P0067,C0227,15,63,Tablet,2024-03-01 15:33:00
W02707,P0297,C0119,39,23,Tablet,2024-01-03 01:42:00
W02708,P0157,C0308,12,24,Laptop,2024-02-24 12:48:00
W02709,P0165,C0258,11,82,Laptop,2024-04-10 20:21:00
W02710,P0184,C0260,73,87,TV,2024-02-14 03:45:00
